Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,Seq2Seq+Attention_Mean,Seq2Seq+Attention_CI_Lower,Seq2Seq+Attention_CI_Upper,Seq2Seq+Attention_PI_Lower,Seq2Seq+Attention_PI_Upper,Dataset,Horizon,Horizon_Months
2015-06-01,4369.0,4019.0132157287394,4019.0132157287394,4019.0132157287394,1721.61352184814,6316.412909609338,4754.6665,4716.768,4792.565,2469.297,7040.036,Train,2020-2021,24
2015-07-01,4672.0,3910.9735683921876,3910.9735683921876,3910.9735683921876,1613.5738745115882,6208.3732622727875,4675.4907,4632.817,4718.1646,2390.1213,6960.8604,Train,2020-2021,24
2015-08-01,4661.0,4040.017556773143,4040.0175567731426,4040.0175567731435,1742.6178628925436,6337.4172506537425,4756.6,4717.561,4795.639,2471.2307,7041.9697,Train,2020-2021,24
2015-09-01,4655.0,4081.333303032528,4081.333303032528,4081.333303032528,1783.9336091519285,6378.732996913128,4759.988,4723.489,4796.487,2474.6184,7045.3574,Train,2020-2021,24
2015-10-01,4716.0,4093.180929257304,4093.180929257304,4093.180929257304,1795.7812353767044,6390.580623137903,4789.0522,4752.106,4825.9985,2503.6829,7074.422,Train,2020-2021,24
2015-11-01,4377.0,4131.5119828039105,4131.51198280391,4131.511982803911,1834.112288923311,6428.91167668451,4814.79,4778.675,4850.9053,2529.4207,7100.159,Train,2020-2021,24
2015-12-01,4484.0,3956.790228189663,3956.7902281896627,3956.7902281896636,1659.3905343090637,6254.189922070263,4742.952,4698.8926,4787.0117,2457.5828,7028.3213,Train,2020-2021,24
2016-01-01,4911.0,6612.7574174504825,6612.757417450482,6612.757417450483,4315.357723569883,8910.157111331082,4711.8184,4668.6313,4755.0054,2426.449,6997.1875,Train,2020-2021,24
2016-02-01,5218.0,3880.7961164377994,3880.7961164377994,3880.7961164377994,1583.3964225572,6178.195810318399,4836.1147,4800.9336,4871.296,2550.7454,7121.4844,Train,2020-2021,24
2016-03-01,5759.0,5139.369832225705,5139.369832225704,5139.369832225706,2841.9701383451056,7436.7695261063045,5019.007,4981.482,5056.5317,2733.6375,7304.376,Train,2020-2021,24
2016-04-01,5456.0,5071.53304853537,5071.53304853537,5071.53304853537,2774.1333546547703,7368.932742415969,5301.939,5256.069,5347.809,3016.5696,7587.3086,Train,2020-2021,24
2016-05-01,5359.0,5290.317526422476,5290.317526422475,5290.3175264224765,2992.917832541876,7587.717220303075,5423.3447,5385.419,5461.2705,3137.9753,7708.714,Train,2020-2021,24
2016-06-01,5305.0,4829.847633633448,4829.847633633447,4829.847633633449,2532.4479397528485,7127.247327514047,5490.1187,5452.503,5527.7344,3204.7493,7775.4883,Train,2020-2021,24
2016-07-01,5769.0,5240.757703684619,5240.757703684618,5240.75770368462,2943.3580098040193,7538.157397565218,5504.936,5464.9487,5544.9233,3219.5667,7790.3057,Train,2020-2021,24
2016-08-01,5565.0,5426.495084129827,5426.495084129827,5426.495084129827,3129.0953902492274,7723.894778010426,5637.9907,5597.6353,5678.346,3352.6213,7923.3604,Train,2020-2021,24
2016-09-01,5367.0,5270.274065695113,5270.274065695113,5270.274065695113,2972.8743718145133,7567.673759575712,5619.524,5579.7036,5659.344,3334.1545,7904.8936,Train,2020-2021,24
2016-10-01,5633.0,5196.105967111224,5196.105967111223,5196.105967111225,2898.706273230625,7493.505660991824,5570.624,5530.217,5611.0312,3285.2546,7855.993,Train,2020-2021,24
2016-11-01,5664.0,5198.161781893118,5198.161781893117,5198.161781893119,2900.7620880125187,7495.561475773718,5628.771,5588.04,5669.502,3343.4016,7914.1406,Train,2020-2021,24
2016-12-01,6082.0,5781.873534568688,5781.873534568688,5781.873534568688,3484.473840688089,8079.273228449288,5685.816,5643.9014,5727.7305,3400.4465,7971.1855,Train,2020-2021,24
2017-01-01,6505.0,8520.321143197367,8520.321143197365,8520.321143197369,6222.921449316767,10817.720837077966,5809.331,5766.6,5852.062,3523.9617,8094.7,Train,2020-2021,24
2017-02-01,5813.0,6273.022702647091,6273.02270264709,6273.022702647092,3975.6230087664917,8570.42239652769,6029.7886,5982.876,6076.701,3744.4192,8315.158,Train,2020-2021,24
2017-03-01,6379.0,6236.731057174812,6236.731057174811,6236.731057174813,3939.3313632942127,8534.13075105541,5997.607,5948.342,6046.872,3712.2375,8282.977,Train,2020-2021,24
2017-04-01,6091.0,5940.5636148412095,5940.5636148412095,5940.5636148412095,3643.16392096061,8237.96330872181,6138.747,6087.783,6189.711,3853.3777,8424.116,Train,2020-2021,24
2017-05-01,6219.0,6083.567611571126,6083.567611571126,6083.567611571126,3786.1679176905263,8380.967305451726,6156.944,6101.7466,6212.141,3871.5745,8442.313,Train,2020-2021,24
2017-06-01,6052.0,5914.453426235051,5914.45342623505,5914.453426235052,3617.0537323544513,8211.853120115651,6182.1504,6126.8794,6237.4214,3896.781,8467.52,Train,2020-2021,24
2017-07-01,6105.0,6302.191910972758,6302.191910972757,6302.191910972759,4004.7922170921584,8599.591604853358,6112.0684,6058.3037,6165.833,3826.699,8397.4375,Train,2020-2021,24
2017-08-01,6030.0,5950.693722263453,5950.693722263452,5950.693722263454,3653.294028382854,8248.093416144053,6137.276,6081.6167,6192.935,3851.9065,8422.6455,Train,2020-2021,24
2017-09-01,5969.0,5881.1846395819475,5881.184639581947,5881.184639581948,3583.784945701348,8178.584333462547,6087.7275,6033.922,6141.533,3802.3582,8373.097,Train,2020-2021,24
2017-10-01,5707.0,6013.681116690955,6013.681116690955,6013.681116690955,3716.2814228103553,8311.080810571555,6056.569,6002.8203,6110.3174,3771.1995,8341.938,Train,2020-2021,24
2017-11-01,5681.0,5433.748151074083,5433.748151074082,5433.748151074084,3136.3484571934832,7731.147844954682,5946.282,5892.921,5999.6436,3660.9128,8231.651,Train,2020-2021,24
2017-12-01,6052.0,5820.203047451623,5820.203047451622,5820.203047451624,3522.8033535710238,8117.602741332223,5875.8257,5824.189,5927.4624,3590.4563,8161.1953,Train,2020-2021,24
2018-01-01,5904.0,6398.0480468425985,6398.048046842598,6398.048046842599,4100.648352961999,8695.447740723197,5928.8105,5881.466,5976.1553,3643.4412,8214.18,Train,2020-2021,24
2018-02-01,5426.0,5855.0486760416325,5855.048676041632,5855.048676041633,3557.648982161033,8152.448369922232,5918.362,5871.4097,5965.314,3632.9924,8203.731,Train,2020-2021,24
2018-03-01,6005.0,5973.662632755202,5973.662632755201,5973.662632755203,3676.2629388746027,8271.062326635802,5771.6455,5723.2627,5820.0283,3486.2761,8057.0146,Train,2020-2021,24
2018-04-01,5766.0,5703.2023291706,5703.2023291706,5703.2023291706,3405.8026352900006,8000.6020230511995,5867.192,5821.173,5913.211,3581.8225,8152.5615,Train,2020-2021,24
2018-05-01,5946.0,5732.907528469006,5732.907528469005,5732.907528469007,3435.5078345884067,8030.307222349606,5863.344,5816.161,5910.5273,3577.9749,8148.714,Train,2020-2021,24
2018-06-01,5981.0,5832.342421767803,5832.342421767802,5832.342421767804,3534.9427278872035,8129.742115648402,5882.1157,5836.5015,5927.73,3596.7463,8167.4854,Train,2020-2021,24
2018-07-01,6104.0,6280.593810352154,6280.593810352153,6280.593810352155,3983.1941164715545,8577.993504232752,5911.402,5865.581,5957.2227,3626.0325,8196.771,Train,2020-2021,24
2018-08-01,5991.0,5924.108114697855,5924.108114697854,5924.108114697856,3626.7084208172555,8221.507808578455,6010.8,5962.2075,6059.392,3725.4304,8296.169,Train,2020-2021,24
2018-09-01,5670.0,5815.917307627211,5815.91730762721,5815.917307627212,3518.5176137466115,8113.31700150781,6002.781,5953.5547,6052.007,3717.4114,8288.15,Train,2020-2021,24
2018-10-01,5709.0,5758.793801641978,5758.793801641977,5758.7938016419785,3461.394107761378,8056.193495522577,5925.466,5873.1416,5977.79,3640.0964,8210.835,Train,2020-2021,24
2018-11-01,5416.0,5717.8236858540195,5717.823685854019,5717.82368585402,3420.42399197342,8015.223379734619,5875.843,5824.721,5926.9644,3590.4734,8161.212,Train,2020-2021,24
2018-12-01,5793.0,5838.072385763815,5838.072385763815,5838.072385763815,3540.6726918832155,8135.472079644414,5751.8486,5701.33,5802.367,3466.4792,8037.218,Train,2020-2021,24
2019-01-01,5750.0,6054.429419822462,6054.429419822461,6054.4294198224625,3757.029725941862,8351.829113703061,5763.509,5718.89,5808.1274,3478.1394,8048.878,Train,2020-2021,24
2019-02-01,5399.0,5168.871753004773,5168.8717530047725,5168.871753004774,2871.472059124174,7466.271446885373,5755.5503,5712.537,5798.5635,3470.181,8040.92,Train,2020-2021,24
2019-03-01,6123.0,5991.036021401861,5991.03602140186,5991.036021401862,3693.6363275212616,8288.43571528246,5667.616,5623.636,5711.596,3382.2468,7952.9854,Train,2020-2021,24
2019-04-01,5730.0,5860.95325806053,5860.95325806053,5860.95325806053,3563.5535641799306,8158.3529519411295,5819.2197,5776.1763,5862.263,3533.8503,8104.589,Train,2020-2021,24
2019-05-01,6015.0,5894.009643999094,5894.009643999093,5894.009643999095,3596.6099501184945,8191.409337879693,5828.6553,5783.622,5873.6885,3543.286,8114.0244,Train,2020-2021,24
2019-06-01,5989.0,5921.405318604333,5921.405318604332,5921.405318604334,3624.0056247237335,8218.805012484932,5893.4463,5848.2227,5938.67,3608.077,8178.8154,Train,2020-2021,24
2019-07-01,6333.0,6067.426677730255,6067.426677730255,6067.426677730255,3770.026983849655,8364.826371610854,5932.7666,5886.3706,5979.1626,3647.3972,8218.136,Train,2020-2021,24
2019-08-01,6388.0,6228.633988281371,6228.63398828137,6228.633988281372,3931.2342944007714,8526.033682161971,6097.216,6047.8477,6146.584,3811.8464,8382.585,Train,2020-2021,24
2019-09-01,6048.0,6215.911449714039,6215.911449714038,6215.91144971404,3918.5117558334396,8513.311143594638,6169.641,6119.254,6220.0283,3884.2717,8455.011,Train,2020-2021,24
2019-10-01,6322.0,5869.109580082797,5869.109580082797,5869.109580082797,3571.7098862021976,8166.5092739633965,6154.0596,6099.2544,6208.8647,3868.6902,8439.429,Train,2020-2021,24
2019-11-01,6405.0,6164.287270578614,6164.287270578614,6164.287270578614,3866.8875766980145,8461.686964459213,6212.27,6157.1445,6267.3955,3926.9006,8497.64,Train,2020-2021,24
2019-12-01,6523.0,6716.951135724676,6716.951135724676,6716.951135724676,4419.551441844076,9014.350829605275,6283.1885,6226.7153,6339.6616,3997.819,8568.558,Train,2020-2021,24
2020-01-01,6732.0,6366.833061512792,6366.833061512791,6366.8330615127925,4069.433367632192,8664.23275539339,6339.6562,6283.247,6396.0654,4054.2869,8625.025,Test,2020-2021,24
2020-02-01,6587.0,5890.850163354197,5890.850163354196,5890.850163354198,3593.450469473598,8188.249857234797,6316.971,6242.835,6391.1074,4031.6018,8602.341,Test,2020-2021,24
2020-03-01,7438.0,6480.53464892855,6480.53464892855,6480.53464892855,4183.134955047951,8777.934342809149,6328.0664,6234.322,6421.811,4042.697,8613.436,Test,2020-2021,24
2020-04-01,8138.0,6159.275244037634,6159.2752440376335,6159.275244037635,3861.875550157035,8456.674937918233,6323.3813,6211.449,6435.3135,4038.012,8608.751,Test,2020-2021,24
2020-05-01,9609.0,6342.344434674859,6342.344434674859,6342.344434674859,4044.94474079426,8639.74412855546,6313.1533,6182.632,6443.675,4027.784,8598.522,Test,2020-2021,24
2020-06-01,8378.0,6329.619163831951,6329.619163831951,6329.619163831951,4032.219469951351,8627.01885771255,6291.183,6141.2485,6441.1177,4005.8137,8576.553,Test,2020-2021,24
2020-07-01,8692.0,6497.218038796284,6497.2180387962835,6497.218038796285,4199.818344915685,8794.617732676885,6282.007,6115.286,6448.7275,3996.6375,8567.376,Test,2020-2021,24
2020-08-01,8436.0,6413.8315562049675,6413.8315562049675,6413.8315562049675,4116.431862324368,8711.231250085566,6275.048,6092.0625,6458.033,3989.6785,8560.417,Test,2020-2021,24
2020-09-01,7657.0,6064.4517988245725,6064.4517988245725,6064.4517988245725,3767.052104943973,8361.851492705173,6267.271,6068.8965,6465.6455,3981.9016,8552.641,Test,2020-2021,24
2020-10-01,7537.0,6157.994771489894,6157.994771489894,6157.994771489894,3860.595077609295,8455.394465370493,6259.59,6046.463,6472.717,3974.2205,8544.959,Test,2020-2021,24
2020-11-01,7498.0,5966.190879502007,5966.190879502006,5966.190879502008,3668.7911856214077,8263.590573382608,6252.334,6025.111,6479.557,3966.9646,8537.703,Test,2020-2021,24
2020-12-01,7861.0,6242.7206899336825,6242.720689933682,6242.720689933683,3945.320996053083,8540.120383814283,6246.61,6006.007,6487.213,3961.2405,8531.9795,Test,2020-2021,24
2021-01-01,9066.0,6147.223940963276,6147.223940963276,6147.223940963276,3849.8242470826763,8444.623634843876,6241.507,5988.123,6494.8906,3956.1375,8526.876,Test,2020-2021,24
2021-02-01,7946.0,5741.17668308784,5741.176683087839,5741.1766830878405,3443.77698920724,8038.576376968439,6236.823,5971.2607,6502.3857,3951.4539,8522.192,Test,2020-2021,24
2021-03-01,9528.0,6408.280576494406,6408.280576494406,6408.280576494406,4110.8808826138065,8705.680270375005,6232.619,5955.4453,6509.793,3947.2498,8517.988,Test,2020-2021,24
2021-04-01,9644.0,6025.3416793456345,6025.3416793456345,6025.3416793456345,3727.941985465035,8322.741373226234,6228.9126,5940.654,6517.1714,3943.5432,8514.282,Test,2020-2021,24
2021-05-01,9504.0,6265.825616055785,6265.825616055784,6265.825616055786,3968.4259221751854,8563.225309936384,6225.701,5926.8574,6524.545,3940.3318,8511.07,Test,2020-2021,24
2021-06-01,9207.0,6233.055949368062,6233.055949368061,6233.055949368063,3935.6562554874627,8530.45564324866,6222.8794,5913.924,6531.835,3937.51,8508.249,Test,2020-2021,24
2021-07-01,9545.0,6510.449194761421,6510.44919476142,6510.4491947614215,4213.049500880821,8807.84888864202,6220.3647,5901.838,6538.8916,3934.9954,8505.734,Test,2020-2021,24
2021-08-01,9546.0,6511.769160597081,6511.76916059708,6511.769160597082,4214.369466716482,8809.16885447768,6218.135,5890.554,6545.7153,3932.7654,8503.504,Test,2020-2021,24
2021-09-01,9125.0,6160.061625225718,6160.061625225717,6160.061625225719,3862.6619313451183,8457.461319106318,6216.189,5879.998,6552.38,3930.8196,8501.559,Test,2020-2021,24
2021-10-01,8929.0,6368.291729459887,6368.291729459887,6368.291729459887,4070.892035579288,8665.691423340486,6214.5,5870.121,6558.879,3929.1306,8499.869,Test,2020-2021,24
2021-11-01,8474.0,6355.952076666921,6355.95207666692,6355.952076666922,4058.5523827863217,8653.35177054752,6213.037,5860.875,6565.199,3927.6677,8498.406,Test,2020-2021,24
2021-12-01,8812.0,6517.7746224757575,6517.7746224757575,6517.7746224757575,4220.374928595158,8815.174316356357,6211.776,5852.2197,6571.332,3926.4065,8497.1455,Test,2020-2021,24
