Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,Seq2Seq_Mean,Seq2Seq_CI_Lower,Seq2Seq_CI_Upper,Seq2Seq_PI_Lower,Seq2Seq_PI_Upper,Dataset,Horizon,Horizon_Months
2015-08-01,4661.0,4040.017556773143,4040.0175567731426,4040.0175567731435,1361.8734492690305,6718.161664277255,4819.2104,4795.056,4843.3647,2135.658,7502.7627,Train,2020-2023,48
2015-09-01,4655.0,4081.333303032528,4081.333303032528,4081.333303032528,1403.1891955284154,6759.4774105366405,4850.2607,4826.0293,4874.492,2166.7083,7533.8135,Train,2020-2023,48
2015-10-01,4716.0,4093.180929257304,4093.180929257304,4093.180929257304,1415.0368217531914,6771.325036761416,4871.8193,4847.5005,4896.138,2188.2668,7555.372,Train,2020-2023,48
2015-11-01,4377.0,4131.5119828039105,4131.51198280391,4131.511982803911,1453.367875299798,6809.656090308023,4900.404,4875.9365,4924.871,2216.8513,7583.956,Train,2020-2023,48
2015-12-01,4484.0,3956.790228189663,3956.7902281896627,3956.7902281896636,1278.6461206855506,6634.934335693775,4823.396,4800.393,4846.399,2139.8435,7506.948,Train,2020-2023,48
2016-01-01,4911.0,6612.7574174504825,6612.757417450482,6612.757417450483,3934.61330994637,9290.901524954596,4792.0737,4768.2207,4815.927,2108.5212,7475.626,Train,2020-2023,48
2016-02-01,5218.0,3880.7961164377994,3880.7961164377994,3880.7961164377994,1202.6520089336868,6558.940223941912,4898.622,4872.098,4925.146,2215.0696,7582.175,Train,2020-2023,48
2016-03-01,5759.0,5139.369832225705,5139.369832225704,5139.369832225706,2461.2257247215925,7817.513939729817,5072.2256,5039.2876,5105.1636,2388.673,7755.7783,Train,2020-2023,48
2016-04-01,5456.0,5071.53304853537,5071.53304853537,5071.53304853537,2393.388941031257,7749.677156039483,5360.3994,5313.25,5407.549,2676.847,8043.952,Train,2020-2023,48
2016-05-01,5359.0,5290.317526422476,5290.317526422475,5290.3175264224765,2612.173418918363,7968.461633926589,5473.2324,5430.474,5515.9907,2789.68,8156.785,Train,2020-2023,48
2016-06-01,5305.0,4829.847633633448,4829.847633633447,4829.847633633449,2151.7035261293354,7507.991741137561,5502.4727,5466.9146,5538.031,2818.9202,8186.0254,Train,2020-2023,48
2016-07-01,5769.0,5240.757703684619,5240.757703684618,5240.75770368462,2562.613596180506,7918.901811188731,5493.163,5462.0757,5524.2505,2809.6106,8176.716,Train,2020-2023,48
2016-08-01,5565.0,5426.495084129827,5426.495084129827,5426.495084129827,2748.3509766257143,8104.63919163394,5618.825,5581.3213,5656.329,2935.2727,8302.378,Train,2020-2023,48
2016-09-01,5367.0,5270.274065695113,5270.274065695113,5270.274065695113,2592.1299581910002,7948.418173199225,5647.497,5611.4917,5683.5024,2963.9446,8331.05,Train,2020-2023,48
2016-10-01,5633.0,5196.105967111224,5196.105967111223,5196.105967111225,2517.961859607112,7874.250074615336,5598.526,5565.8228,5631.229,2914.9734,8282.078,Train,2020-2023,48
2016-11-01,5664.0,5198.161781893118,5198.161781893117,5198.161781893119,2520.0176743890056,7876.30588939723,5636.8735,5601.668,5672.079,2953.321,8320.426,Train,2020-2023,48
2016-12-01,6082.0,5781.873534568688,5781.873534568688,5781.873534568688,3103.7294270645757,8460.0176420728,5679.542,5643.0527,5716.0312,2995.9895,8363.095,Train,2020-2023,48
2017-01-01,6505.0,8520.321143197367,8520.321143197365,8520.321143197369,5842.177035693254,11198.46525070148,5838.2686,5793.847,5882.69,3154.716,8521.821,Train,2020-2023,48
2017-02-01,5813.0,6273.022702647091,6273.02270264709,6273.022702647092,3594.8785951429786,8951.166810151204,6085.5303,6029.3096,6141.751,3401.9778,8769.083,Train,2020-2023,48
2017-03-01,6379.0,6236.731057174812,6236.731057174811,6236.731057174813,3558.5869496706996,8914.875164678924,6038.244,5995.477,6081.011,3354.6917,8721.797,Train,2020-2023,48
2017-04-01,6091.0,5940.5636148412095,5940.5636148412095,5940.5636148412095,3262.419507337097,8618.707722345322,6160.212,6112.32,6208.104,3476.6594,8843.765,Train,2020-2023,48
2017-05-01,6219.0,6083.567611571126,6083.567611571126,6083.567611571126,3405.4235040670133,8761.711719075238,6157.384,6114.331,6200.4365,3473.8313,8840.937,Train,2020-2023,48
2017-06-01,6052.0,5914.453426235051,5914.45342623505,5914.453426235052,3236.3093187309382,8592.597533739163,6184.35,6140.667,6228.033,3500.7976,8867.902,Train,2020-2023,48
2017-07-01,6105.0,6302.191910972758,6302.191910972757,6302.191910972759,3624.0478034686453,8980.33601847687,6149.234,6107.655,6190.813,3465.6814,8832.786,Train,2020-2023,48
2017-08-01,6030.0,5950.693722263453,5950.693722263452,5950.693722263454,3272.549614759341,8628.837829767566,6135.961,6094.047,6177.875,3452.4084,8819.514,Train,2020-2023,48
2017-09-01,5969.0,5881.1846395819475,5881.184639581947,5881.184639581948,3203.040532077835,8559.32874708606,6103.6294,6062.7007,6144.558,3420.077,8787.182,Train,2020-2023,48
2017-10-01,5707.0,6013.681116690955,6013.681116690955,6013.681116690955,3335.537009186842,8691.825224195067,6065.5796,6025.182,6105.977,3382.027,8749.132,Train,2020-2023,48
2017-11-01,5681.0,5433.748151074083,5433.748151074082,5433.748151074084,2755.60404356997,8111.892258578195,5955.6514,5917.901,5993.402,3272.0989,8639.204,Train,2020-2023,48
2017-12-01,6052.0,5820.203047451623,5820.203047451622,5820.203047451624,3142.0589399475107,8498.347154955736,5871.8354,5834.2646,5909.4062,3188.283,8555.388,Train,2020-2023,48
2018-01-01,5904.0,6398.0480468425985,6398.048046842598,6398.048046842599,3719.903939338486,9076.19215434671,5933.126,5892.2974,5973.9546,3249.5735,8616.679,Train,2020-2023,48
2018-02-01,5426.0,5855.0486760416325,5855.048676041632,5855.048676041633,3176.90456853752,8533.192783545745,5942.2646,5902.0728,5982.4565,3258.7122,8625.817,Train,2020-2023,48
2018-03-01,6005.0,5973.662632755202,5973.662632755201,5973.662632755203,3295.5185252510896,8651.806740259315,5798.8066,5764.29,5833.323,3115.2542,8482.359,Train,2020-2023,48
2018-04-01,5766.0,5703.2023291706,5703.2023291706,5703.2023291706,3025.0582216664875,8381.346436674712,5870.4146,5830.881,5909.948,3186.862,8553.967,Train,2020-2023,48
2018-05-01,5946.0,5732.907528469006,5732.907528469005,5732.907528469007,3054.7634209648936,8411.05163597312,5859.823,5821.8447,5897.802,3176.2708,8543.376,Train,2020-2023,48
2018-06-01,5981.0,5832.342421767803,5832.342421767802,5832.342421767804,3154.1983142636905,8510.486529271915,5906.462,5866.251,5946.673,3222.9094,8590.015,Train,2020-2023,48
2018-07-01,6104.0,6280.593810352154,6280.593810352153,6280.593810352155,3602.4497028480414,8958.737917856266,5951.743,5910.3657,5993.1206,3268.1907,8635.296,Train,2020-2023,48
2018-08-01,5991.0,5924.108114697855,5924.108114697854,5924.108114697856,3245.9640071937424,8602.252222201967,6018.7783,5975.1113,6062.4453,3335.2258,8702.331,Train,2020-2023,48
2018-09-01,5670.0,5815.917307627211,5815.91730762721,5815.917307627212,3137.7732001230984,8494.061415131324,6030.0557,5988.375,6071.7363,3346.5032,8713.608,Train,2020-2023,48
2018-10-01,5709.0,5758.793801641978,5758.793801641977,5758.7938016419785,3080.649694137865,8436.93790914609,5933.8804,5897.236,5970.525,3250.328,8617.433,Train,2020-2023,48
2018-11-01,5416.0,5717.8236858540195,5717.823685854019,5717.82368585402,3039.679578349907,8395.967793358132,5869.2524,5832.6084,5905.8965,3185.7,8552.805,Train,2020-2023,48
2018-12-01,5793.0,5838.072385763815,5838.072385763815,5838.072385763815,3159.9282782597024,8516.216493267928,5738.936,5703.1226,5774.7495,3055.3835,8422.488,Train,2020-2023,48
2019-01-01,5750.0,6054.429419822462,6054.429419822461,6054.4294198224625,3376.285312318349,8732.573527326575,5763.994,5726.3203,5801.668,3080.4417,8447.547,Train,2020-2023,48
2019-02-01,5399.0,5168.871753004773,5168.8717530047725,5168.871753004774,2490.727645500661,7847.015860508885,5781.045,5743.193,5818.897,3097.4924,8464.598,Train,2020-2023,48
2019-03-01,6123.0,5991.036021401861,5991.03602140186,5991.036021401862,3312.8919138977485,8669.180128905973,5687.224,5653.553,5720.895,3003.6716,8370.776,Train,2020-2023,48
2019-04-01,5730.0,5860.95325806053,5860.95325806053,5860.95325806053,3182.8091505564175,8539.097365564643,5840.0605,5797.45,5882.671,3156.508,8523.613,Train,2020-2023,48
2019-05-01,6015.0,5894.009643999094,5894.009643999093,5894.009643999095,3215.8655364949814,8572.153751503207,5840.3916,5801.601,5879.182,3156.839,8523.944,Train,2020-2023,48
2019-06-01,5989.0,5921.405318604333,5921.405318604332,5921.405318604334,3243.2612111002204,8599.549426108446,5919.0215,5876.9385,5961.1045,3235.469,8602.574,Train,2020-2023,48
2019-07-01,6333.0,6067.426677730255,6067.426677730255,6067.426677730255,3389.282570226142,8745.570785234368,5967.6826,5925.658,6009.707,3284.1301,8651.235,Train,2020-2023,48
2019-08-01,6388.0,6228.633988281371,6228.63398828137,6228.633988281372,3550.4898807772583,8906.778095785483,6102.82,6054.584,6151.0557,3419.2673,8786.372,Train,2020-2023,48
2019-09-01,6048.0,6215.911449714039,6215.911449714038,6215.91144971404,3537.7673422099265,8894.055557218151,6215.8657,6165.318,6266.4136,3532.3132,8899.418,Train,2020-2023,48
2019-10-01,6322.0,5869.109580082797,5869.109580082797,5869.109580082797,3190.9654725786845,8547.25368758691,6182.101,6139.1797,6225.0225,3498.5486,8865.653,Train,2020-2023,48
2019-11-01,6405.0,6164.287270578614,6164.287270578614,6164.287270578614,3486.1431630745014,8842.431378082727,6228.537,6183.372,6273.702,3544.9846,8912.09,Train,2020-2023,48
2019-12-01,6523.0,6716.951135724676,6716.951135724676,6716.951135724676,4038.807028220563,9395.095243228789,6290.6885,6243.5845,6337.7925,3607.136,8974.241,Train,2020-2023,48
2020-01-01,6732.0,6366.833061512792,6366.833061512791,6366.8330615127925,3688.688954008679,9044.977169016904,6369.0747,6319.416,6418.7334,3685.5222,9052.627,Test,2020-2023,48
2020-02-01,6587.0,5890.850163354197,5890.850163354196,5890.850163354198,3212.706055850085,8568.99427085831,6374.4517,6311.833,6437.0703,3690.8992,9058.004,Test,2020-2023,48
2020-03-01,7438.0,6480.53464892855,6480.53464892855,6480.53464892855,3802.3905414244377,9158.678756432662,6371.0527,6293.7817,6448.3237,3687.5002,9054.605,Test,2020-2023,48
2020-04-01,8138.0,6159.275244037634,6159.2752440376335,6159.275244037635,3481.131136533522,8837.419351541746,6365.217,6273.436,6456.9976,3681.6643,9048.77,Test,2020-2023,48
2020-05-01,9609.0,6342.344434674859,6342.344434674859,6342.344434674859,3664.2003271707467,9020.488542178971,6360.0835,6254.397,6465.77,3676.531,9043.636,Test,2020-2023,48
2020-06-01,8378.0,6329.619163831951,6329.619163831951,6329.619163831951,3651.475056327838,9007.763271336064,6353.585,6234.721,6472.4487,3670.0325,9037.138,Test,2020-2023,48
2020-07-01,8692.0,6497.218038796284,6497.2180387962835,6497.218038796285,3819.073931292172,9175.362146300396,6347.374,6216.2256,6478.5225,3663.8215,9030.927,Test,2020-2023,48
2020-08-01,8436.0,6413.8315562049675,6413.8315562049675,6413.8315562049675,3735.687448700855,9091.97566370908,6341.4033,6198.8525,6483.954,3657.8508,9024.956,Test,2020-2023,48
2020-09-01,7657.0,6064.4517988245725,6064.4517988245725,6064.4517988245725,3386.30769132046,8742.595906328685,6336.715,6183.7095,6489.72,3653.1624,9020.268,Test,2020-2023,48
2020-10-01,7537.0,6157.994771489894,6157.994771489894,6157.994771489894,3479.850663985782,8836.138878994007,6332.2686,6169.472,6495.065,3648.716,9015.821,Test,2020-2023,48
2020-11-01,7498.0,5966.190879502007,5966.190879502006,5966.190879502008,3288.0467719978947,8644.33498700612,6328.165,6156.2354,6500.0947,3644.6125,9011.718,Test,2020-2023,48
2020-12-01,7861.0,6242.7206899336825,6242.720689933682,6242.720689933683,3564.57658242957,8920.864797437795,6324.406,6143.966,6504.8457,3640.8533,9007.958,Test,2020-2023,48
2021-01-01,9066.0,6147.223940963276,6147.223940963276,6147.223940963276,3469.079833459163,8825.368048467388,6320.9585,6132.5938,6509.323,3637.406,9004.511,Test,2020-2023,48
2021-02-01,7946.0,5741.17668308784,5741.176683087839,5741.1766830878405,3063.032575583727,8419.320790591952,6317.814,6122.067,6513.561,3634.2615,9001.366,Test,2020-2023,48
2021-03-01,9528.0,6408.280576494406,6408.280576494406,6408.280576494406,3730.1364689902935,9086.424683998519,6314.946,6112.3193,6517.5723,3631.3933,8998.498,Test,2020-2023,48
2021-04-01,9644.0,6025.3416793456345,6025.3416793456345,6025.3416793456345,3347.197571841522,8703.485786849747,6312.3345,6103.295,6521.374,3628.782,8995.887,Test,2020-2023,48
2021-05-01,9504.0,6265.825616055785,6265.825616055784,6265.825616055786,3587.6815085516723,8943.969723559898,6309.9517,6094.9307,6524.9727,3626.3992,8993.504,Test,2020-2023,48
2021-06-01,9207.0,6233.055949368062,6233.055949368061,6233.055949368063,3554.9118418639496,8911.200056872174,6307.7803,6087.18,6528.3804,3624.2278,8991.333,Test,2020-2023,48
2021-07-01,9545.0,6510.449194761421,6510.44919476142,6510.4491947614215,3832.305087257308,9188.593302265534,6305.8037,6079.9985,6531.609,3622.2512,8989.356,Test,2020-2023,48
2021-08-01,9546.0,6511.769160597081,6511.76916059708,6511.769160597082,3833.6250530929688,9189.913268101194,6304.005,6073.3423,6534.6675,3620.4524,8987.558,Test,2020-2023,48
2021-09-01,9125.0,6160.061625225718,6160.061625225717,6160.061625225719,3481.9175177216052,8838.20573272983,6302.3716,6067.175,6537.5684,3618.819,8985.924,Test,2020-2023,48
2021-10-01,8929.0,6368.291729459887,6368.291729459887,6368.291729459887,3690.147621955775,9046.435836964,6300.8877,6061.4575,6540.318,3617.3352,8984.44,Test,2020-2023,48
2021-11-01,8474.0,6355.952076666921,6355.95207666692,6355.952076666922,3677.8079691628086,9034.096184171034,6299.5405,6056.157,6542.924,3615.988,8983.093,Test,2020-2023,48
2021-12-01,8812.0,6517.7746224757575,6517.7746224757575,6517.7746224757575,3839.630514971645,9195.91872997987,6298.321,6051.244,6545.3975,3614.7683,8981.873,Test,2020-2023,48
2022-01-01,9266.0,6374.648867681887,6374.648867681886,6374.648867681888,3696.5047601777746,9052.792975186,6297.216,6046.6885,6547.743,3613.6633,8980.769,Test,2020-2023,48
2022-02-01,8713.0,5915.150443755848,5915.150443755847,5915.150443755849,3237.0063362517353,8593.29455125996,6296.2163,6042.4644,6549.9683,3612.6638,8979.769,Test,2020-2023,48
2022-03-01,9427.0,6524.156659948007,6524.156659948007,6524.156659948007,3846.012552443894,9202.30076745212,6295.3135,6038.5464,6552.0806,3611.761,8978.866,Test,2020-2023,48
2022-04-01,8786.0,6178.13859216379,6178.138592163789,6178.138592163791,3499.9944846596777,8856.282699667903,6294.5,6034.914,6554.086,3610.9475,8978.053,Test,2020-2023,48
2022-05-01,9042.0,6374.920432278791,6374.920432278791,6374.920432278791,3696.7763247746784,9053.064539782903,6293.7666,6031.5444,6555.989,3610.214,8977.319,Test,2020-2023,48
2022-06-01,9072.0,6351.483279808715,6351.483279808715,6351.483279808715,3673.339172304603,9029.627387312828,6293.1064,6028.418,6557.795,3609.554,8976.659,Test,2020-2023,48
2022-07-01,9679.0,6550.223183260075,6550.223183260074,6550.2231832600755,3872.079075755962,9228.367290764187,6292.514,6025.518,6559.5103,3608.9617,8976.066,Test,2020-2023,48
2022-08-01,9325.0,6490.253168266942,6490.253168266942,6490.253168266942,3812.10906076283,9168.397275771054,6291.984,6022.828,6561.1396,3608.4314,8975.536,Test,2020-2023,48
2022-09-01,8977.0,6136.729302468806,6136.729302468805,6136.729302468807,3458.5851949646935,8814.873409972919,6291.509,6020.331,6562.6865,3607.9563,8975.062,Test,2020-2023,48
2022-10-01,9245.0,6263.811456361698,6263.811456361698,6263.811456361698,3585.6673488575857,8941.955563865811,6291.086,6018.015,6564.1567,3607.5334,8974.639,Test,2020-2023,48
2022-11-01,9026.0,6126.502546318801,6126.5025463188,6126.502546318802,3448.3584388146887,8804.646653822914,6290.7085,6015.8647,6565.5522,3607.156,8974.261,Test,2020-2023,48
2022-12-01,9733.0,6363.656189851011,6363.65618985101,6363.656189851012,3685.5120823468983,9041.800297355123,6290.3745,6013.8696,6566.8794,3606.822,8973.927,Test,2020-2023,48
2023-01-01,9485.0,6250.440714854211,6250.4407148542105,6250.440714854212,3572.296607350099,8928.584822358323,6290.078,6012.017,6568.139,3606.5256,8973.631,Test,2020-2023,48
2023-02-01,8634.0,5824.999828903054,5824.999828903053,5824.999828903055,3146.855721398941,8503.143936407167,6289.817,6010.298,6569.336,3606.2644,8973.369,Test,2020-2023,48
2023-03-01,9721.0,6471.397101535551,6471.39710153555,6471.397101535552,3793.2529940314384,9149.541209039664,6289.588,6008.7017,6570.474,3606.0354,8973.141,Test,2020-2023,48
2023-04-01,9417.0,6098.303217331007,6098.303217331007,6098.303217331007,3420.159109826894,8776.447324835119,6289.3877,6007.2197,6571.5557,3605.8352,8972.94,Test,2020-2023,48
2023-05-01,9674.0,6322.993123781513,6322.993123781512,6322.9931237815135,3644.8490162774,9001.137231285626,6289.214,6005.8438,6572.584,3605.6614,8972.767,Test,2020-2023,48
2023-06-01,9064.0,6291.5293520943505,6291.52935209435,6291.529352094351,3613.385244590238,8969.673459598464,6289.0635,6004.566,6573.561,3605.511,8972.616,Test,2020-2023,48
2023-07-01,9551.0,6542.212947609836,6542.212947609835,6542.212947609837,3864.0688401057237,9220.35705511395,6288.934,6003.379,6574.4893,3605.3816,8972.486,Test,2020-2023,48
2023-08-01,9350.0,6522.493939936202,6522.493939936201,6522.493939936203,3844.3498324320894,9200.638047440314,6288.824,6002.2764,6575.372,3605.2717,8972.377,Test,2020-2023,48
2023-09-01,8211.0,6168.878187269167,6168.878187269166,6168.878187269168,3490.7340797650545,8847.02229477328,6288.7314,6001.252,6576.211,3605.179,8972.284,Test,2020-2023,48
2023-10-01,8199.0,6349.926049441695,6349.926049441694,6349.926049441696,3671.7819419375824,9028.070156945807,6288.6553,6000.3013,6577.0093,3605.1028,8972.208,Test,2020-2023,48
2023-11-01,7798.0,6296.480498821428,6296.480498821427,6296.480498821429,3618.3363913173157,8974.62460632554,6288.5933,5999.418,6577.7686,3605.0408,8972.1455,Test,2020-2023,48
2023-12-01,8030.0,6481.348404402036,6481.348404402036,6481.348404402036,3803.2042968979235,9159.492511906148,6288.5435,5998.597,6578.4897,3604.991,8972.096,Test,2020-2023,48
