Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,Transformer_Mean,Transformer_CI_Lower,Transformer_CI_Upper,Transformer_PI_Lower,Transformer_PI_Upper,Dataset,Horizon,Horizon_Months
2015-08-01,4661.0,4040.017556773143,4040.0175567731426,4040.0175567731435,2431.0340664227188,5649.001047123567,5168.2188,5066.498,5269.9395,3476.3179,6860.1196,Train,2020,12
2015-09-01,4655.0,4081.333303032528,4081.333303032528,4081.333303032528,2472.349812682104,5690.316793382952,5177.1143,5073.0645,5281.164,3485.2134,6869.015,Train,2020,12
2015-10-01,4716.0,4093.180929257304,4093.180929257304,4093.180929257304,2484.19743890688,5702.164419607728,5198.8037,5100.8633,5296.744,3506.9028,6890.7046,Train,2020,12
2015-11-01,4377.0,4131.5119828039105,4131.51198280391,4131.511982803911,2522.5284924534863,5740.495473154335,5189.0,5093.1997,5284.8003,3497.099,6880.901,Train,2020,12
2015-12-01,4484.0,3956.790228189663,3956.7902281896627,3956.7902281896636,2347.806737839239,5565.773718540087,5177.7026,5080.984,5274.4214,3485.8018,6869.6035,Train,2020,12
2016-01-01,4911.0,6612.7574174504825,6612.757417450482,6612.757417450483,5003.773927100058,8221.740907800906,5170.6626,5068.782,5272.543,3478.7617,6862.5635,Train,2020,12
2016-02-01,5218.0,3880.7961164377994,3880.7961164377994,3880.7961164377994,2271.812626087375,5489.779606788224,5210.827,5106.372,5315.282,3518.9263,6902.728,Train,2020,12
2016-03-01,5759.0,5139.369832225705,5139.369832225704,5139.369832225706,3530.386341875281,6748.353322576129,5264.445,5169.325,5359.5645,3572.544,6956.3457,Train,2020,12
2016-04-01,5456.0,5071.53304853537,5071.53304853537,5071.53304853537,3462.5495581849455,6680.516538885794,5351.229,5272.215,5430.243,3659.3281,7043.13,Train,2020,12
2016-05-01,5359.0,5290.317526422476,5290.317526422475,5290.3175264224765,3681.3340360720513,6899.3010167729,5404.3022,5333.5425,5475.062,3712.4014,7096.203,Train,2020,12
2016-06-01,5305.0,4829.847633633448,4829.847633633447,4829.847633633449,3220.8641432830236,6438.831123983872,5458.779,5385.472,5532.0854,3766.878,7150.6797,Train,2020,12
2016-07-01,5769.0,5240.757703684619,5240.757703684618,5240.75770368462,3631.7742133341944,6849.741194035043,5527.965,5476.574,5579.3555,3836.064,7219.8657,Train,2020,12
2016-08-01,5565.0,5426.495084129827,5426.495084129827,5426.495084129827,3817.5115937794026,7035.478574480251,5639.3696,5594.8477,5683.8916,3947.4688,7331.2705,Train,2020,12
2016-09-01,5367.0,5270.274065695113,5270.274065695113,5270.274065695113,3661.2905753446885,6879.257556045537,5687.7935,5643.379,5732.208,3995.8926,7379.6943,Train,2020,12
2016-10-01,5633.0,5196.105967111224,5196.105967111223,5196.105967111225,3587.1224767608,6805.089457461649,5693.9893,5654.3335,5733.645,4002.0884,7385.89,Train,2020,12
2016-11-01,5664.0,5198.161781893118,5198.161781893117,5198.161781893119,3589.178291542694,6807.145272243542,5683.2603,5642.352,5724.1685,3991.3594,7375.161,Train,2020,12
2016-12-01,6082.0,5781.873534568688,5781.873534568688,5781.873534568688,4172.890044218264,7390.8570249191125,5704.288,5667.8594,5740.717,4012.3872,7396.189,Train,2020,12
2017-01-01,6505.0,8520.321143197367,8520.321143197365,8520.321143197369,6911.337652846943,10129.30463354779,5766.52,5728.387,5804.653,4074.6191,7458.421,Train,2020,12
2017-02-01,5813.0,6273.022702647091,6273.02270264709,6273.022702647092,4664.039212296667,7882.006192997515,5849.3423,5793.518,5905.1665,4157.4414,7541.243,Train,2020,12
2017-03-01,6379.0,6236.731057174812,6236.731057174811,6236.731057174813,4627.747566824388,7845.714547525236,5849.8613,5786.5044,5913.2183,4157.9604,7541.762,Train,2020,12
2017-04-01,6091.0,5940.5636148412095,5940.5636148412095,5940.5636148412095,4331.580124490785,7549.547105191634,5906.052,5829.6367,5982.467,4214.151,7597.9526,Train,2020,12
2017-05-01,6219.0,6083.567611571126,6083.567611571126,6083.567611571126,4474.5841212207015,7692.55110192155,5942.2607,5879.2627,6005.259,4250.36,7634.1616,Train,2020,12
2017-06-01,6052.0,5914.453426235051,5914.45342623505,5914.453426235052,4305.4699358846265,7523.436916585475,5983.321,5919.8047,6046.837,4291.42,7675.2217,Train,2020,12
2017-07-01,6105.0,6302.191910972758,6302.191910972757,6302.191910972759,4693.2084206223335,7911.175401323182,5994.671,5926.7197,6062.622,4302.77,7686.572,Train,2020,12
2017-08-01,6030.0,5950.693722263453,5950.693722263452,5950.693722263454,4341.710231913029,7559.677212613878,5996.4233,5936.9907,6055.856,4304.5225,7688.324,Train,2020,12
2017-09-01,5969.0,5881.1846395819475,5881.184639581947,5881.184639581948,4272.201149231523,7490.168129932372,5973.4946,5917.8364,6029.153,4281.5938,7665.3955,Train,2020,12
2017-10-01,5707.0,6013.681116690955,6013.681116690955,6013.681116690955,4404.69762634053,7622.664607041379,5977.836,5925.1313,6030.5405,4285.935,7669.737,Train,2020,12
2017-11-01,5681.0,5433.748151074083,5433.748151074082,5433.748151074084,3824.7646607236584,7042.731641424507,5937.766,5888.737,5986.7954,4245.865,7629.667,Train,2020,12
2017-12-01,6052.0,5820.203047451623,5820.203047451622,5820.203047451624,4211.219557101199,7429.1865378020475,5912.91,5871.9673,5953.853,4221.0093,7604.811,Train,2020,12
2018-01-01,5904.0,6398.0480468425985,6398.048046842598,6398.048046842599,4789.064556492174,8007.031537193023,5909.718,5871.798,5947.6377,4217.817,7601.6187,Train,2020,12
2018-02-01,5426.0,5855.0486760416325,5855.048676041632,5855.048676041633,4246.065185691208,7464.032166392057,5899.219,5855.5947,5942.8438,4207.3184,7591.12,Train,2020,12
2018-03-01,6005.0,5973.662632755202,5973.662632755201,5973.662632755203,4364.679142404778,7582.646123105626,5853.3184,5807.194,5899.443,4161.4175,7545.219,Train,2020,12
2018-04-01,5766.0,5703.2023291706,5703.2023291706,5703.2023291706,4094.2188388201757,7312.185819521024,5854.8643,5814.7817,5894.947,4162.9634,7546.765,Train,2020,12
2018-05-01,5946.0,5732.907528469006,5732.907528469005,5732.907528469007,4123.924038118582,7341.89101881943,5841.517,5799.415,5883.619,4149.616,7533.418,Train,2020,12
2018-06-01,5981.0,5832.342421767803,5832.342421767802,5832.342421767804,4223.358931417379,7441.325912118227,5862.855,5827.891,5897.819,4170.954,7554.756,Train,2020,12
2018-07-01,6104.0,6280.593810352154,6280.593810352153,6280.593810352155,4671.61032000173,7889.577300702578,5878.834,5823.4805,5934.1875,4186.933,7570.735,Train,2020,12
2018-08-01,5991.0,5924.108114697855,5924.108114697854,5924.108114697856,4315.124624347431,7533.091605048279,5886.0444,5837.7715,5934.3174,4194.1436,7577.9453,Train,2020,12
2018-09-01,5670.0,5815.917307627211,5815.91730762721,5815.917307627212,4206.933817276787,7424.900797977635,5891.5493,5838.475,5944.6235,4199.6484,7583.45,Train,2020,12
2018-10-01,5709.0,5758.793801641978,5758.793801641977,5758.7938016419785,4149.810311291553,7367.777291992402,5898.6377,5849.8574,5947.418,4206.737,7590.5386,Train,2020,12
2018-11-01,5416.0,5717.8236858540195,5717.823685854019,5717.82368585402,4108.840195503595,7326.807176204444,5881.7104,5842.4614,5920.9595,4189.8096,7573.6113,Train,2020,12
2018-12-01,5793.0,5838.072385763815,5838.072385763815,5838.072385763815,4229.088895413391,7447.055876114239,5852.8013,5812.1313,5893.471,4160.9004,7544.702,Train,2020,12
2019-01-01,5750.0,6054.429419822462,6054.429419822461,6054.4294198224625,4445.445929472037,7663.412910172886,5849.4893,5817.1914,5881.787,4157.5884,7541.39,Train,2020,12
2019-02-01,5399.0,5168.871753004773,5168.8717530047725,5168.871753004774,3559.888262654349,6777.855243355198,5833.083,5781.7544,5884.4116,4141.182,7524.984,Train,2020,12
2019-03-01,6123.0,5991.036021401861,5991.03602140186,5991.036021401862,4382.052531051437,7600.019511752285,5782.2354,5745.2246,5819.246,4090.3345,7474.136,Train,2020,12
2019-04-01,5730.0,5860.95325806053,5860.95325806053,5860.95325806053,4251.969767710106,7469.936748410954,5795.0674,5755.529,5834.606,4103.1665,7486.9683,Train,2020,12
2019-05-01,6015.0,5894.009643999094,5894.009643999093,5894.009643999095,4285.02615364867,7502.993134349518,5797.0107,5751.963,5842.0586,4105.11,7488.9116,Train,2020,12
2019-06-01,5989.0,5921.405318604333,5921.405318604332,5921.405318604334,4312.421828253909,7530.388808954757,5829.9717,5785.541,5874.4023,4138.071,7521.8726,Train,2020,12
2019-07-01,6333.0,6067.426677730255,6067.426677730255,6067.426677730255,4458.44318737983,7676.410168080679,5860.4663,5803.912,5917.0205,4168.5654,7552.367,Train,2020,12
2019-08-01,6388.0,6228.633988281371,6228.63398828137,6228.633988281372,4619.650497930947,7837.617478631795,5900.7036,5845.686,5955.721,4208.8027,7592.6045,Train,2020,12
2019-09-01,6048.0,6215.911449714039,6215.911449714038,6215.91144971404,4606.927959363615,7824.894940064463,5938.156,5873.327,6002.9844,4246.255,7630.0566,Train,2020,12
2019-10-01,6322.0,5869.109580082797,5869.109580082797,5869.109580082797,4260.126089732373,7478.093070433221,5972.075,5899.372,6044.7783,4280.1743,7663.976,Train,2020,12
2019-11-01,6405.0,6164.287270578614,6164.287270578614,6164.287270578614,4555.30378022819,7773.270760929038,5988.2856,5915.845,6060.726,4296.385,7680.1865,Train,2020,12
2019-12-01,6523.0,6716.951135724676,6716.951135724676,6716.951135724676,5107.967645374251,8325.934626075099,6020.1274,5951.4453,6088.8096,4328.2266,7712.0283,Train,2020,12
2020-01-01,6732.0,6366.833061512792,6366.833061512791,6366.8330615127925,4757.849571162367,7975.816551863216,6052.255,5977.2544,6127.2554,4360.354,7744.156,Test,2020,12
2020-02-01,6587.0,5890.850163354197,5890.850163354196,5890.850163354198,4281.866673003773,7499.833653704622,6047.084,5961.3857,6132.782,4355.183,7738.985,Test,2020,12
2020-03-01,7438.0,6480.53464892855,6480.53464892855,6480.53464892855,4871.551158578126,8089.518139278975,6036.617,5953.8203,6119.414,4344.7163,7728.518,Test,2020,12
2020-04-01,8138.0,6159.275244037634,6159.2752440376335,6159.275244037635,4550.29175368721,7768.258734388059,6020.56,5951.868,6089.252,4328.659,7712.461,Test,2020,12
2020-05-01,9609.0,6342.344434674859,6342.344434674859,6342.344434674859,4733.360944324435,7951.327925025284,6019.243,5952.1284,6086.358,4327.3423,7711.144,Test,2020,12
2020-06-01,8378.0,6329.619163831951,6329.619163831951,6329.619163831951,4720.635673481526,7938.602654182375,6004.306,5927.1953,6081.417,4312.4053,7696.207,Test,2020,12
2020-07-01,8692.0,6497.218038796284,6497.2180387962835,6497.218038796285,4888.23454844586,8106.201529146709,5975.9697,5891.2305,6060.709,4284.069,7667.8706,Test,2020,12
2020-08-01,8436.0,6413.8315562049675,6413.8315562049675,6413.8315562049675,4804.848065854543,8022.815046555392,5947.9717,5862.103,6033.8403,4256.071,7639.8726,Test,2020,12
2020-09-01,7657.0,6064.4517988245725,6064.4517988245725,6064.4517988245725,4455.468308474148,7673.435289174997,5944.0967,5857.874,6030.3193,4252.196,7635.9976,Test,2020,12
2020-10-01,7537.0,6157.994771489894,6157.994771489894,6157.994771489894,4549.01128113947,7766.978261840319,5940.233,5855.3867,6025.079,4248.332,7632.134,Test,2020,12
2020-11-01,7498.0,5966.190879502007,5966.190879502006,5966.190879502008,4357.207389151583,7575.1743698524315,5935.1006,5852.1865,6018.0146,4243.1997,7627.0015,Test,2020,12
2020-12-01,7861.0,6242.7206899336825,6242.720689933682,6242.720689933683,4633.737199583258,7851.704180284107,5930.173,5847.112,6013.234,4238.272,7622.0737,Test,2020,12
